article_id,publication_year,journal_name,title,classification,classification_note,matched_rules,baseline_or_bau_signal,stress_case_signal,high_emissions_signal,projection_signal,default_future_signal,core_terms,manual_review_status,manual_review_notes
https://openalex.org/W4293248123,2022,Environmental Research Letters,"Climate impact emergence and flood peak synchronization projections in the Ganges, Brahmaputra and Meghna basins under CMIP5 and CMIP6 scenarios",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,cmip6;rcp85;ssp585,not_reviewed,
https://openalex.org/W4306827362,2022,Environmental Research Letters,Contrasting future lightning stories across Europe,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4302759872,2022,Environmental Research Letters,Elevation dependence of projected hydro-climatic change in eastern Siberia,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4296702903,2022,Environmental Research Letters,Future changes and seasonal variability of the directional wave spectra in the Mediterranean Sea for the 21st century,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4293107988,2022,Environmental Research Letters,Future climate change impact on wildfire danger over the Mediterranean: the case of Greece,stress_case_clear,"Explicitly frames RCP8.5 as a stress case, worst case, high-end, upper-bound, extreme, pessimistic, or severe scenario.",stress_case_signal;projection_signal;default_future_signal,False,True,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4297053331,2022,Environmental Research Letters,Potential benefits of climate change for potatoes in the United States,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W4221113974,2022,Environmental Research Letters,"Potential impacts of climate, land use and land cover changes on hydropower generation in West Africa: a review",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4206000037,2022,Environmental Research Letters,Prioritizing climate change adaptation needs for hydropower sector in China,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4281568869,2022,Environmental Research Letters,Regional and elevational patterns of extreme heat stress change in the US,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4285730708,2022,Environmental Research Letters,Response of moist and dry processes in atmospheric blocking to climate change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4295048916,2022,Environmental Research Letters,Wildfire exacerbates high-latitude soil carbon losses from climate warming,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4288051794,2022,Mitigation and Adaptation Strategies for Global Change,Climate change and cocoyam (Colocasia esculenta (L.) Schott) production: assessing impacts and potential adaptation strategies in Zimbabwe,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4211256659,2022,Nature Climate Change,African heritage sites threatened as sea-level rise accelerates,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4283721398,2022,Nature Climate Change,Mangrove dispersal disrupted by projected changes in global seawater density,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4229442328,2022,Regional Environmental Change,"Assessing potential impacts of sea level rise on mangrove ecosystems in the Mekong Delta, Vietnam",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4226405024,2022,Regional Environmental Change,"Climate change impacts on future driving and walking conditions in Finland, Norway and Sweden",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4313288052,2022,Regional Environmental Change,Climate change impacts on wind power generation for the Italian peninsula,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4307171756,2022,Regional Environmental Change,European beewolf (Philanthus triangulum) will expand its geographic range as a result of climate warming,stress_case_clear,"Explicitly frames RCP8.5 as a stress case, worst case, high-end, upper-bound, extreme, pessimistic, or severe scenario.",stress_case_signal;projection_signal;default_future_signal,False,True,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4214850602,2022,Regional Environmental Change,Grassland contribution to soil organic carbon stock under climate change scenarios in Basque Country (Spain),ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4224227695,2022,Regional Environmental Change,Projected impacts of climate change on tourism in the Canary Islands,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4387409188,2023,Climate Risk Management,A Delphi assessment of climate change risks in southern Africa in the 21st century,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4362640300,2023,Climate Risk Management,Landscape dependency of land-based salmon farming under climate change,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4362722765,2023,Climate Risk Management,Present and future heat stress of preschoolers in five Swedish cities,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4387183967,2023,Climatic Change,"Climate change information tailored to the agricultural sector in Central Europe, exemplified on the region of Lower Franconia",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4381889920,2023,Climatic Change,Evaluation of historical and future thermal conditions for almond trees in north-eastern Portugal,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4376609896,2023,Climatic Change,Impact of mean sea-level rise on the long-term evolution of a mega-nourishment,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4381832957,2023,Climatic Change,Modelling climate analogue regions for a central European city,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4388223413,2023,Climatic Change,Partitioning model uncertainty in multi-model ensemble river flow projections,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4382724103,2023,Climatic Change,"Past and future rainfall change in sub-regions of Victoria, Australia",high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W4388929435,2023,Climatic Change,Potential impacts of 1.5 °C and 2 °C global warming levels on drought modes over Eastern Africa,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4323314187,2023,Climatic Change,The influence of future weather pattern changes and projected sea-level rise on coastal flood impacts around the UK,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W4383198236,2023,Earth s Future,Coevolution of Extreme Sea Levels and Sea‐Level Rise Under Global Warming,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4317884039,2023,Earth s Future,Fluvial Flood Losses in the Contiguous United States Under Climate Change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4327918796,2023,Earth s Future,Improving the Estimation of Nitrogen and Phosphorus Concentrations in Lakes and Reservoirs Using a Stacked Approach,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4361010626,2023,Earth s Future,Melting Alpine Water Towers Aggravate Downstream Low Flows: A Stress‐Test Storyline Approach,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4365504933,2023,Earth s Future,Projections of Global Land Runoff Changes and Their Uncertainty Characteristics During the 21st Century,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,cmip6;rcp85,not_reviewed,
https://openalex.org/W4321018690,2023,Environmental Research Letters,Assessing the co-benefits of urban greening coupled with rainwater harvesting management under current and future climates across USA cities,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W4318540742,2023,Environmental Research Letters,Future changes in extreme heatwaves in terms of intensity and duration over the CORDEX-East Asia Phase Two domain using multi-GCM and multi-RCM chains,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway;ssp585,not_reviewed,
https://openalex.org/W4315606048,2023,Environmental Research Letters,Future fire risk under climate change and deforestation scenarios in tropical Borneo,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4376866874,2023,Environmental Research Letters,How will climate change affect the spatial coherence of streamflow and groundwater droughts in Great Britain?,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4319457502,2023,Environmental Research Letters,Increased wildfire hazard along South-Central Chile under the RCP8.5 scenario as revealed by high-resolution modeling,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4384498185,2023,Environmental Research Letters,Nationwide projections of heat- and cold-related mortality impacts under various climate change and population development scenarios in Switzerland,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4322767318,2023,Environmental Research Letters,Potential changes in cooling degree day under different global warming levels and shared socioeconomic pathways in West Africa,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4317728372,2023,Regional Environmental Change,Balancing disturbance risk and ecosystem service provisioning in Swiss mountain forests: an increasing challenge under climate change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4388849002,2023,Regional Environmental Change,Impacts of climate change on semi-natural alpine pastures productivity and floristic composition,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4317788252,2023,Risk Analysis,Framework for multirisk climate scenarios across system receptors with application to the Metropolitan City of Venice,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4391608058,2024,Climatic Change,Climate projections of human thermal comfort for indoor workplaces,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4392126244,2024,Climatic Change,Flood risk assessment and adaptation under changing climate for the agricultural system in the Ghanaian White Volta Basin,default_future_implied,"Uses RCP8.5 as future climate conditions without clear scenario, stress, high-emissions, or baseline qualification in title/abstract.",default_future_signal,False,False,False,False,True,rcp85,not_reviewed,
https://openalex.org/W4403250217,2024,Climatic Change,Future aridity and drought risk for traditional and super-intensive olive orchards in Portugal,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4401937001,2024,Climatic Change,Unveiling the future water pulse of central asia: a comprehensive 21st century hydrological forecast from stochastic water balance modeling,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;ssp585,not_reviewed,
https://openalex.org/W4391751295,2024,Earth s Future,Climate Change Will Impact Surface Water Extents and Dynamics Across the Central United States,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4404866468,2024,Earth s Future,Dynamical Factors Heavily Modulate the Future Increase of Sub‐Daily Extreme Precipitation in the Alpine‐Mediterranean Region,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4400694417,2024,Earth s Future,"Future Climate Change Shifts the Ranges of Major Encroaching Woody Plant Species in the Southern Great Plains, USA",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4390691481,2024,Earth s Future,Global Impact of Sea Level Rise on Coastal Fresh Groundwater Resources,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4400921283,2024,Earth s Future,How to Achieve a 50% Reduction in Nutrient Losses From Agricultural Catchments Under Different Climate Trajectories?,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4390939048,2024,Earth s Future,Impact of Anthropogenic Warming on Future Unprecedented Droughts in California: Insights From Multiple Indices and Multi‐Model Projections,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4395960241,2024,Earth s Future,Impact of Soil Moisture Dynamics and Precipitation Pattern on UK Urban Pluvial Flood Hazards Under Climate Change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4401680919,2024,Earth s Future,Joint Occurrence of Extreme Water Level and River Flows in St. Lawrence River Coasts Under Present and Sea Level Rise Conditions,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4395084469,2024,Earth s Future,Predicting Future Trends of Terrestrial Dissolved Organic Carbon Transport to Global River Systems,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4400697330,2024,Earth s Future,Projected Thermally Driven Elderly Mortality for Beijing Under Greenhouse Gas and Stratospheric Aerosol Geoengineering Scenarios,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4399908100,2024,Environmental Research Letters,Climate change in the Canary/Iberia upwelling region: the role of ocean stratification and wind,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4404332081,2024,Environmental Research Letters,Climate variability and worldwide migration: current evidence and future projections,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4401630274,2024,Environmental Research Letters,Future increases in soil moisture drought frequency at UK monitoring sites: merging the JULES land model with observations and convection-permitting UK climate projections,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4391592864,2024,Environmental Research Letters,Geographic variation in projected US forest aboveground carbon responses to climate change and atmospheric deposition,baseline_or_bau,"Explicitly frames RCP8.5 as business-as-usual, baseline, reference, no-policy, or comparable default/reference case.",baseline_or_bau_signal;projection_signal;default_future_signal,True,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4392281372,2024,Environmental Research Letters,Health cost impacts of extreme temperature on older adults based on city-level data from 28 provinces in China,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4404734425,2024,Environmental Research Letters,Increased population exposure to extreme droughts in Iberia due to 0.5 °C additional anthropogenic warming,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4405332011,2024,Environmental Research Letters,Population exposed to compound extreme hot &amp; humid and wet &amp; windy events in Africa,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4404780778,2024,Environmental Research Letters,Quantifying food security and mitigation risks consequential to climate change impacts on crop yields,stress_case_clear,"Explicitly frames RCP8.5 as a stress case, worst case, high-end, upper-bound, extreme, pessimistic, or severe scenario.",stress_case_signal;projection_signal;default_future_signal,False,True,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4393925191,2024,Environmental Research Letters,The potential of urban trees to reduce heat-related mortality in London,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4392671750,2024,Global Environmental Change,Warming-and-wetting trend over the China’s drylands: Observational evidence and future projection,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4402005034,2024,Nature Climate Change,Climate change will exacerbate land conflict between agriculture and timber production,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85;representative_concentration_pathway,not_reviewed,
https://openalex.org/W4394979944,2024,Regional Environmental Change,Consequence of habitat specificity: a rising risk of habitat loss for endemic and sub-endemic woody species under climate change in the Hyrcanian ecoregion,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4410288297,2025,Climatic Change,An assessment of ocean thermal energy conversion resources and climate change mitigation potential,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
https://openalex.org/W4406706211,2025,Climatic Change,Projected marine heatwaves over the Mediterranean Sea and the network of marine protected areas: a three-dimensional assessment,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4407556457,2025,Earth s Future,Characterizing Compound Inland Flooding Mechanisms and Risks in North America Under Climate Change,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4417056189,2025,Earth s Future,Climate Change Likely to Intensify Storm‐Driven Compound Flooding in an Exemplar UK Estuary,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4409379377,2025,Earth s Future,Current Interventions Are Inadequate to Maintain Cities' Resilience During Concurrent Drought and Excessive Heat,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4408676900,2025,Earth s Future,Effects of Urbanization and Climate Change on Heat Stress Under Relatively Dry and Wet Warm Conditions in a Semi‐Arid Urban Environment,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4408751133,2025,Earth s Future,Future Soil Erosion Risk in China: Differences in Erosion Driven by General and Extreme Precipitation Under Climate Change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4409180860,2025,Earth s Future,Future Wave Climate in the Mediterranean Sea and Associated Uncertainty From an Ensemble of 31 GCM‐RCM Wave Simulations,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W7115192278,2025,Earth s Future,Increased Streamflow Intermittence in Europe Due To Climate Change Projected by Combining Global Hydrological Modeling and Machine Learning,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4415767750,2025,Earth s Future,Projecting Future Flood Losses to Company Assets in Europe: The Role of Precautionary Measures,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4413901481,2025,Earth s Future,Revisiting the Role of China's Protected Areas in Carbon Storage,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal,False,False,True,True,False,rcp85,not_reviewed,
https://openalex.org/W4407163298,2025,Environmental Research Letters,Attribution and projection of regional winter wind energy drought in Europe,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4415349211,2025,Environmental Research Letters,Climate change impacts on Robusta coffee production in Vietnam,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4413783360,2025,Environmental Research Letters,Direct cooling effect of artificial upwelling dominates over its marine carbon dioxide removal potential,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4412938325,2025,Environmental Research Letters,Hydro-climatological changes and mine water management challenges in Canada under climate change,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W7115903649,2025,Environmental Research Letters,Increasing glacial lake outburst flood hazard on the eastern Tibetan Plateau and implications for the Sichuan–Tibet Railway,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4412738053,2025,Environmental Research Letters,"Predicted expansion of beaver pond distribution in Arctic Alaska, 1910–2090",ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal;default_future_signal,False,False,False,True,True,rcp85,not_reviewed,
https://openalex.org/W4406880910,2025,Environmental Research Letters,Refined climatologies of future precipitation over High Mountain Asia using probabilistic ensemble learning,ambiguous_projection,"Uses scenario/projection/model language but does not clearly state baseline, stress-case, high-emissions, or default-future framing in title/abstract.",projection_signal,False,False,False,True,False,rcp85,not_reviewed,
https://openalex.org/W4414699627,2025,Environmental Research Letters,Wheat breeding trials will lose climate relevance in Europe,high_emissions_clear,Explicitly frames RCP8.5 as high-emissions or high-concentration.,high_emissions_signal;projection_signal;default_future_signal,False,False,True,True,True,rcp85,not_reviewed,
